Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"May 03, 2022",573,573,561,567,567,17,12,25,12/15/2025
"May 02, 2022",566,572.75,566,572.75,572.75,11,12,25,12/15/2025
"Apr 29, 2022",576,576,576,576,576,-,12,25,12/15/2025
"Apr 28, 2022",575.5,580,575,576.75,576.75,16,12,25,12/15/2025
"Apr 27, 2022",576,578,575,575,575,16,12,25,12/15/2025
"Apr 26, 2022",576,576,573.5,575,575,3,12,25,12/15/2025
"Apr 25, 2022",565,570.75,562,570.75,570.75,6,12,25,12/15/2025
"Apr 22, 2022",565.25,567.25,565,567.25,567.25,3,12,25,12/15/2025
"Apr 21, 2022",573,576,571.5,572,572,20,12,25,12/15/2025
"Apr 20, 2022",575,577.75,573.5,577.75,577.75,5,12,25,12/15/2025
"Apr 19, 2022",571.25,576,571,576,576,11,12,25,12/15/2025
