Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Jan 19, 2023",520.75,520.75,520.75,520.75,520.75,-,9,25,09/15/2025
"Jan 18, 2023",525.5,525.5,525.5,525.5,525.5,-,9,25,09/15/2025
"Jan 17, 2023",527.25,527.25,527.25,527.25,527.25,-,9,25,09/15/2025
"Jan 13, 2023",523.5,523.5,523.5,523.5,523.5,-,9,25,09/15/2025
"Jan 12, 2023",521.5,521.5,521.5,521.5,521.5,-,9,25,09/15/2025
"Jan 11, 2023",520.75,520.75,520.75,520.75,520.75,-,9,25,09/15/2025
"Jan 10, 2023",523.25,523.25,523.25,523.25,523.25,-,9,25,09/15/2025
"Jan 09, 2023",526.5,526.5,526.5,526.5,526.5,-,9,25,09/15/2025
"Jan 06, 2023",527.75,527.75,527.75,527.75,527.75,-,9,25,09/15/2025
"Jan 05, 2023",528.5,528.5,528.5,528.5,528.5,-,9,25,09/15/2025
"Jan 04, 2023",525.5,525.5,525.5,525.5,525.5,-,9,25,09/15/2025
"Jan 03, 2023",531.5,531.5,531.5,531.5,531.5,-,9,25,09/15/2025
"Dec 30, 2022",529.25,529.25,529.25,529.25,529.25,-,9,25,09/15/2025
"Dec 29, 2022",531.25,531.25,531.25,531.25,531.25,-,9,25,09/15/2025
"Dec 28, 2022",532,532,532,532,532,-,9,25,09/15/2025
"Dec 27, 2022",531.25,531.25,531.25,531.25,531.25,-,9,25,09/15/2025
"Dec 23, 2022",531,531,531,531,531,-,9,25,09/15/2025
"Dec 22, 2022",530.75,530.75,530.75,530.75,530.75,-,9,25,09/15/2025
"Dec 21, 2022",530.75,530.75,530.75,530.75,530.75,-,9,25,09/15/2025
"Dec 20, 2022",528.5,528.5,528.5,528.5,528.5,-,9,25,09/15/2025
"Dec 19, 2022",530.5,530.5,530.5,530.5,530.5,-,9,25,09/15/2025
"Dec 16, 2022",530,530,530,530,530,-,9,25,09/15/2025
"Dec 15, 2022",531.75,531.75,531.75,531.75,531.75,-,9,25,09/15/2025
