Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Oct 10, 2023",528.5,530,527.25,529.25,529.25,146,7,25,07/15/2025
"Oct 09, 2023",534.75,536.25,530,531,531,127,7,25,07/15/2025
"Oct 06, 2023",535,536,533,534,534,195,7,25,07/15/2025
"Oct 05, 2023",528.5,536,528.5,536,536,79,7,25,07/15/2025
"Oct 04, 2023",529.5,530.75,526.75,528.5,528.5,204,7,25,07/15/2025
"Oct 03, 2023",529,530,527.75,529,529,130,7,25,07/15/2025
"Oct 02, 2023",526.25,531.5,526.25,531.5,531.5,123,7,25,07/15/2025
"Sep 29, 2023",528.25,528.75,520.75,521.5,521.5,113,7,25,07/15/2025
"Sep 28, 2023",528,529,525.25,529,529,181,7,25,07/15/2025
"Sep 27, 2023",524,528.25,523.75,526.75,526.75,127,7,25,07/15/2025
"Sep 26, 2023",524.75,524.75,522.25,524,524,238,7,25,07/15/2025
"Sep 25, 2023",519.25,524.75,519.25,524.75,524.75,126,7,25,07/15/2025
"Sep 22, 2023",520,522.75,518.5,521.75,521.75,257,7,25,07/15/2025
"Sep 21, 2023",525.25,525.25,520,520,520,194,7,25,07/15/2025
"Sep 20, 2023",520,526.5,520,526.25,526.25,18,7,25,07/15/2025
"Sep 19, 2023",518.25,521.75,518.25,521.75,521.75,5,7,25,07/15/2025
"Sep 18, 2023",523,523,519.25,519.75,519.75,8,7,25,07/15/2025
"Sep 15, 2023",523.25,524.25,522.75,524.25,524.25,20,7,25,07/15/2025
"Sep 14, 2023",523.75,524.75,523.75,524.75,524.75,2,7,25,07/15/2025
"Sep 13, 2023",521,525.5,521,525.5,525.5,4,7,25,07/15/2025
"Sep 12, 2023",525,525.5,519.75,521.75,521.75,31,7,25,07/15/2025
"Sep 11, 2023",526.5,528,525,528,528,19,7,25,07/15/2025
"Sep 08, 2023",523.25,525.25,523.25,525.25,525.25,4,7,25,07/15/2025
"Sep 07, 2023",528.5,528.5,526.25,526.25,526.25,4,7,25,07/15/2025
"Sep 06, 2023",528.75,528.75,527.75,527.75,527.75,8,7,25,07/15/2025
"Sep 05, 2023",527.5,529,526.75,529,529,9,7,25,07/15/2025
"Sep 01, 2023",527,527.5,525.5,526.25,526.25,10,7,25,07/15/2025
"Aug 31, 2023",526,526,524.5,524.5,524.5,4,7,25,07/15/2025
"Aug 30, 2023",524,526.75,524,526.75,526.75,16,7,25,07/15/2025
"Aug 29, 2023",529.25,529.25,524.75,524.75,524.75,1,7,25,07/15/2025
"Aug 28, 2023",530.5,530.5,530.5,530.5,530.5,-,7,25,07/15/2025
"Aug 25, 2023",524.75,524.75,524.75,524.75,524.75,-,7,25,07/15/2025
"Aug 24, 2023",525.5,526,525.25,525.25,525.25,18,7,25,07/15/2025
"Aug 23, 2023",523.5,523.5,523.5,523.5,523.5,-,7,25,07/15/2025
"Aug 22, 2023",517,518.25,517,518.25,518.25,6,7,25,07/15/2025
"Aug 21, 2023",523,523,523,523,523,2,7,25,07/15/2025
"Aug 18, 2023",526.75,526.75,526.75,526.75,526.75,6,7,25,07/15/2025
"Aug 17, 2023",524.75,524.75,524.75,524.75,524.75,3,7,25,07/15/2025
"Aug 16, 2023",522,523.75,522,523.75,523.75,7,7,25,07/15/2025
"Aug 15, 2023",524,524,520.5,520.5,520.5,15,7,25,07/15/2025
"Aug 14, 2023",525,525.75,521,525.75,525.75,54,7,25,07/15/2025
"Aug 11, 2023",532,532,525.5,525.5,525.5,2,7,25,07/15/2025
"Aug 10, 2023",530.25,530.25,530.25,530.25,530.25,6,7,25,07/15/2025
"Aug 09, 2023",533,533,530,530,530,10,7,25,07/15/2025
"Aug 08, 2023",527,531.5,527,531.5,531.5,10,7,25,07/15/2025
"Aug 07, 2023",529.75,530,529.75,529.75,529.75,19,7,25,07/15/2025
"Aug 04, 2023",530.25,530.25,525.5,528.25,528.25,9,7,25,07/15/2025
"Aug 03, 2023",524.75,525,524.5,525,525,5,7,25,07/15/2025
"Aug 02, 2023",530,530,528,528,528,41,7,25,07/15/2025
"Aug 01, 2023",530.5,530.5,530.5,530.5,530.5,-,7,25,07/15/2025
"Jul 31, 2023",532.5,532.5,532.5,532.5,532.5,6,7,25,07/15/2025
"Jul 28, 2023",540.75,540.75,540.75,540.75,540.75,15,7,25,07/15/2025
"Jul 27, 2023",548.75,548.75,548.75,548.75,548.75,-,7,25,07/15/2025
"Jul 26, 2023",554.75,554.75,545.25,546.5,546.5,27,7,25,07/15/2025
"Jul 25, 2023",555.75,555.75,555.75,555.75,555.75,-,7,25,07/15/2025
"Jul 24, 2023",558.75,558.75,558.75,558.75,558.75,1,7,25,07/15/2025
"Jul 21, 2023",543.75,543.75,543.75,543.75,543.75,-,7,25,07/15/2025
"Jul 20, 2023",550.75,550.75,550.25,550.25,550.25,3,7,25,07/15/2025
"Jul 19, 2023",555.75,555.75,554.5,555.5,555.5,6,7,25,07/15/2025
"Jul 18, 2023",525,546,524.75,546,546,45,7,25,07/15/2025
"Jul 17, 2023",526.75,526.75,526.75,526.75,526.75,-,7,25,07/15/2025
"Jul 14, 2023",525,533,525,533,533,21,7,25,07/15/2025
"Jul 13, 2023",521.75,525.5,520.25,525.5,525.5,7,7,25,07/15/2025
"Jul 12, 2023",516.75,516.75,511.5,513.25,513.25,21,7,25,07/15/2025
"Jul 11, 2023",521.5,522,521.5,522,522,15,7,25,07/15/2025
"Jul 10, 2023",519.75,519.75,519.75,519.75,519.75,-,7,25,07/15/2025
"Jul 07, 2023",514.5,514.5,514.5,514.5,514.5,2,7,25,07/15/2025
"Jul 06, 2023",521,521,521,521,521,11,7,25,07/15/2025
"Jul 05, 2023",514.25,514.25,514.25,514.25,514.25,26,7,25,07/15/2025
"Jul 03, 2023",512.5,512.5,512.5,512.5,512.5,2,7,25,07/15/2025
"Jun 30, 2023",517.75,517.75,510.75,510.75,510.75,23,7,25,07/15/2025
"Jun 29, 2023",527,528,518.75,518.75,518.75,6,7,25,07/15/2025
"Jun 28, 2023",527,527,525,525,525,54,7,25,07/15/2025
"Jun 27, 2023",533.25,533.25,533.25,533.25,533.25,-,7,25,07/15/2025
"Jun 26, 2023",548.75,548.75,548.75,548.75,548.75,-,7,25,07/15/2025
"Jun 23, 2023",555.5,556,544,544,544,45,7,25,07/15/2025
"Jun 22, 2023",574.25,574.25,566.5,566.5,566.5,42,7,25,07/15/2025
"Jun 21, 2023",556,574.75,556,574.75,574.75,19,7,25,07/15/2025
"Jun 20, 2023",555,556.5,555,556.5,556.5,9,7,25,07/15/2025
"Jun 16, 2023",547.75,551.5,544.5,551.5,551.5,19,7,25,07/15/2025
"Jun 15, 2023",541,541,541,541,541,5,7,25,07/15/2025
"Jun 14, 2023",528.25,528.25,528.25,528.25,528.25,-,7,25,07/15/2025
"Jun 13, 2023",526.75,526.75,526.75,526.75,526.75,-,7,25,07/15/2025
"Jun 12, 2023",525.75,525.75,525.75,525.75,525.75,-,7,25,07/15/2025
"Jun 09, 2023",520.75,520.75,515.75,515.75,515.75,3,7,25,07/15/2025
"Jun 08, 2023",520.75,520.75,520.75,520.75,520.75,-,7,25,07/15/2025
"Jun 07, 2023",518.5,518.5,515.25,515.25,515.25,5,7,25,07/15/2025
"Jun 06, 2023",522.75,522.75,522.75,522.75,522.75,1,7,25,07/15/2025
"Jun 05, 2023",523.25,523.25,523.25,523.25,523.25,-,7,25,07/15/2025
"Jun 02, 2023",527.5,527.5,527.5,527.5,527.5,-,7,25,07/15/2025
"Jun 01, 2023",520,528.5,520,522.25,522.25,11,7,25,07/15/2025
"May 31, 2023",516.5,516.5,516.5,516.5,516.5,-,7,25,07/15/2025
"May 30, 2023",518.25,518.25,518.25,518.25,518.25,-,7,25,07/15/2025
"May 26, 2023",525.25,525.25,525.25,525.25,525.25,7,7,25,07/15/2025
"May 25, 2023",514.5,514.5,514.5,514.5,514.5,-,7,25,07/15/2025
"May 24, 2023",517.25,517.25,517.25,517.25,517.25,-,7,25,07/15/2025
"May 23, 2023",516.5,516.5,516.5,516.5,516.5,-,7,25,07/15/2025
"May 22, 2023",512.5,512.5,512.5,512.5,512.5,-,7,25,07/15/2025
"May 19, 2023",508,511,504.75,504.75,504.75,5,7,25,07/15/2025
"May 18, 2023",505.75,505.75,505.75,505.75,505.75,1,7,25,07/15/2025
"May 17, 2023",507.25,507.25,503.5,503.5,503.5,7,7,25,07/15/2025
"May 16, 2023",506,510.25,506,510.25,510.25,3,7,25,07/15/2025
"May 15, 2023",518,518,517.25,517.25,517.25,2,7,25,07/15/2025
"May 12, 2023",511.5,514.75,511.5,514.75,514.75,1,7,25,07/15/2025
"May 11, 2023",515.5,517.25,515.5,517.25,517.25,4,7,25,07/15/2025
"May 10, 2023",522.75,522.75,522.75,522.75,522.75,-,7,25,07/15/2025
"May 09, 2023",522,522,520.5,522,522,2,7,25,07/15/2025
"May 08, 2023",525.25,525.25,525.25,525.25,525.25,-,7,25,07/15/2025
"May 05, 2023",529.75,531.25,529.75,531.25,531.25,14,7,25,07/15/2025
